X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
58.091263,2126.1401,39.06934,29.302006,18.753283,6.641788,2.7348537,2.7348537,0.1953467,0.1953467,3.906934,3.906934
50.669567,1854.5061,34.20384,25.652878,16.417843,5.8146524,2.3942688,2.3942688,0.17101918,0.17101918,3.420384,3.420384
53.423466,1955.2987,36.009235,27.006927,17.284433,6.12157,2.5206466,2.5206466,0.18004617,0.18004617,3.6009235,3.6009235
49.129498,1798.1395,33.194202,24.895653,15.933217,5.6430144,2.323594,2.323594,0.16597101,0.16597101,3.3194203,3.3194203
58.331116,2134.9187,39.226585,29.419939,18.82876,6.6685195,2.745861,2.745861,0.19613293,0.19613293,3.9226587,3.9226587
58.863094,2154.3892,39.575336,29.681503,18.99616,6.727807,2.7702734,2.7702734,0.19787668,0.19787668,3.9575336,3.9575336
56.577545,2070.7381,38.076977,28.557732,18.276949,6.4730864,2.6653883,2.6653883,0.19038488,0.19038488,3.8076978,3.8076978
64.46729,2359.5029,43.24933,32.436996,20.759678,7.352386,3.027453,3.027453,0.21624663,0.21624663,4.324933,4.324933
42.816776,1567.094,29.07012,21.80259,13.953657,4.9419203,2.0349083,2.0349083,0.14535059,0.14535059,2.907012,2.907012
53.333187,1951.9945,35.950047,26.962536,17.256021,6.111508,2.5165033,2.5165033,0.17975023,0.17975023,3.5950048,3.5950048
46.419636,1698.9586,31.417677,23.563257,15.080484,5.3410053,2.1992373,2.1992373,0.15708838,0.15708838,3.1417677,3.1417677
43.076466,1576.5986,29.239302,21.929476,14.034864,4.970681,2.046751,2.046751,0.1461965,0.1461965,2.9239302,2.9239302
35.055145,1283.0183,24.014427,18.01082,11.526925,4.082453,1.6810099,1.6810099,0.120072134,0.120072134,2.4014428,2.4014428
33.931202,1241.882,23.282614,17.46196,11.175654,3.9580443,1.6297829,1.6297829,0.116413064,0.116413064,2.3282614,2.3282614
28.631083,1047.8976,19.838766,14.879074,9.522608,3.3725903,1.3887136,1.3887136,0.09919383,0.09919383,1.9838766,1.9838766
34.75065,1271.8737,23.816135,17.862103,11.431745,4.0487432,1.6671295,1.6671295,0.11908068,0.11908068,2.3816135,2.3816135
40.940125,1498.4085,27.847523,20.885643,13.366811,4.734079,1.9493266,1.9493266,0.13923761,0.13923761,2.7847524,2.7847524
27.750525,1015.6691,19.266607,14.449955,9.247972,3.2753234,1.3486625,1.3486625,0.096333034,0.096333034,1.9266608,1.9266608
25.836163,945.6035,18.022715,13.517036,8.650903,3.0638616,1.26159,1.26159,0.09011357,0.09011357,1.8022715,1.8022715
34.016617,1245.0082,23.338125,17.503593,11.2023,3.9674814,1.6336688,1.6336688,0.11669062,0.11669062,2.3338125,2.3338125
29.456644,1078.1131,20.37519,15.281393,9.780091,3.4637825,1.4262633,1.4262633,0.10187595,0.10187595,2.0375192,2.0375192
31.07377,1137.2999,21.425943,16.069458,10.284452,3.6424105,1.4998161,1.4998161,0.107129715,0.107129715,2.1425943,2.1425943
27.020525,988.9512,18.792276,14.094208,9.020292,3.1946871,1.3154594,1.3154594,0.09396138,0.09396138,1.8792276,1.8792276
37.3402,1366.6512,25.50249,19.126867,12.241195,4.335423,1.7851743,1.7851743,0.12751244,0.12751244,2.5502489,2.5502489
21.652952,792.498,15.305287,11.478966,7.3465376,2.601899,1.0713701,1.0713701,0.07652643,0.07652643,1.5305288,1.5305288
25.073414,917.6869,17.527008,13.145256,8.412964,2.9795914,1.2268906,1.2268906,0.08763504,0.08763504,1.7527008,1.7527008
23.899693,874.7287,16.763512,12.572634,8.046485,2.849797,1.1734458,1.1734458,0.08381756,0.08381756,1.6763512,1.6763512
23.298567,852.7275,16.372776,12.279582,7.8589325,2.783372,1.1460943,1.1460943,0.08186388,0.08186388,1.6372776,1.6372776
19.736963,722.3728,14.069106,10.551829,6.753171,2.391748,0.9848374,0.9848374,0.07034553,0.07034553,1.4069107,1.4069107
23.649729,865.58,16.600899,12.450674,7.968431,2.8221529,1.1620629,1.1620629,0.08300449,0.08300449,1.6600899,1.6600899
19.833002,725.8879,14.130793,10.598095,6.78278,2.4022348,0.9891555,0.9891555,0.07065396,0.07065396,1.4130793,1.4130793
17.76952,650.3644,12.805107,9.60383,6.1464515,2.1768682,0.8963575,0.8963575,0.064025536,0.064025536,1.2805108,1.2805108
24.399252,893.0126,17.088491,12.816368,8.202476,2.9050436,1.1961944,1.1961944,0.08544245,0.08544245,1.7088492,1.7088492
